"Path","Section","#","Name","Japanese","English","LineBreak"
"Dn/19/02.dat","2","5/1","","いいえ","No","TRUE"
"Dn/20/04.dat","3","0","","火が消えている燭台がある","There’s an unlit candelabrum here.","TRUE"
"Dn/20/04.dat","3","3","","ソーサラーリングを使えば
火を灯すことが　できるかもしれない","If you use the sorceror’s ring, you might be able
to light it.","TRUE"
"Dn/20/04.dat","4","9","Ruca","燭台に火が点かない？
なにか　仕掛けがあるのかな？","The candlestick won’t light up.
Is there some sort of trick to it?","TRUE"
"Dn/20/04.dat","4","17","Illia","もう！　なんで点かないのよ！
ったく　どっかに仕掛けでもあるのかしら？","Geez! It won’t light up!
Seriously, is there a trick to this?","TRUE"
"Dn/20/04.dat","4","25","Spada","火が点かねぇな
なにか仕掛けでもあるのか？","I can’t get it to light up.
Is there some kind of trick to it?","TRUE"
"Dn/20/04.dat","4","33","Ange","この燭台には火が点かないみたいね
この燭台に火を点ける　仕掛けが
どこかに　あるはずだわ","I do not believe this candlestick will light up.
Perhaps there is some other way to light it up.","TRUE"
"Dn/20/04.dat","4","38","Ricardo","ふむ　どうやらこれに火を点ける
仕掛けがあるようだな","Hmph, looks like we’re going to have to light it.
Looks like there’s some trick to it.","TRUE"
"Dn/20/04.dat","4","46","Hermana","つかへんな…
どっかに仕掛けでもあるんかな？","It don’ work... 
Ah wonder if there’s a trick ta it?","TRUE"
"Dn/20/04.dat","4","51","Kongwei","どうやら　直接火を灯すことは無理みたいだね
どこかに　仕掛けがあるはずだから
このあたりを　探してみよう","Apparantly, we cannot light the fire directly.
There must be a trick to it.
Let us take a look around.","TRUE"
"Dn/20/04.dat","4","59","QQ","火が　つかない…
別に仕掛けがあるか？","Fire won’t light...
Is there trick to it?","TRUE"
"Dn/21/00.dat","0","25","Spada","ここに　なんか書いてあるぜ？","Look, something’s written here.","TRUE"
"Dn/21/00.dat","0","28","Ange","えっと…","Let us see...","TRUE"
"Dn/21/00.dat","0","31","Ange","幾多に分かれるは　懺悔の径路
罪を背負い　悩める者に
救いの手を差し伸べん","“Thou who walk the path of repentance, 
may thou troubled ones who carry thy sin 
upon thy back reach out to salvation.”","TRUE"
"Dn/21/00.dat","0","34","Ruca","どういうことだろう？","I wonder what it means?","TRUE"
"Dn/21/00.dat","0","63","Spada","なんだ　ありゃ？","What was that?","TRUE"
"Dn/21/00.dat","0","66","Ange","おそらく　あの光がこの先の道を
案内してくれるんじゃないかしら","It is likely that the light will
lead us to the right path.","TRUE"
"Dn/21/00.dat","0","71","Ruca","そうなの？
じゃあ　早く追いかけなきゃ","Really? Then let’s go after it.","TRUE"
"Dn/21/00.dat","0","76","Spada","つーか
あの光はなんなんだよ？","On a side note, what’s that light?","TRUE"
"Dn/21/00.dat","0","81","Ange","詳しいことは　わからないけど
教団の仕掛けと考えるのが
妥当でしょうね","I do not know much about it, but it 
makes sense if we think about it 
as one of the Church’s devices.","TRUE"
"Dn/21/00.dat","0","86","Ange","それじゃ　追いかけましょう？","Now, let us go after it.","TRUE"
"Dn/21/01.dat","0","19","","エラー","Error","TRUE"
"Dn/21/01.dat","1","22","","エラー","Error","TRUE"
"Dn/21/01.dat","2","23","","エラー","Error","TRUE"
"Dn/21/02.dat","0","25","","エラー","Error","TRUE"
"Dn/21/02.dat","1","22","","エラー","Error","TRUE"
"Dn/21/02.dat","2","22","","エラー","Error","TRUE"
"Dn/21/02.dat","3","26","","エラー","Error","TRUE"
"Dn/21/03.dat","0","22","","エラー","Error","TRUE"
"Dn/21/03.dat","1","22","","エラー","Error","TRUE"
"Dn/21/03.dat","2","28","","エラー","Error","TRUE"
"Dn/21/04.dat","0","22","","エラー","Error","TRUE"
"Dn/21/04.dat","1","25","","エラー","Error","TRUE"
"Dn/21/04.dat","2","22","","エラー","Error","TRUE"
"Dn/21/04.dat","3","32","","エラー","Error","TRUE"
"Dn/22/00.dat","0","1","Peddler","ウチは誰であろうと　平等に商売するぜ
なんたって　儲けるチャンスだからな
道具と食材があるぜ　見ていくか？","I’ll do business with anyone who has money,
cause I'm here to profit. I have plenty of items
and ingredients in stock. Care to take a look?","TRUE"
"Dn/22/00.dat","1","0","Church Superior Officer","マティウス様の邪魔はさせん！
我らは理想郷へ行くのだ！！","I won’t let you stand in Mattheus way!
We’re all going to Utopia!","TRUE"
"Dn/22/00.dat","2","0","Imperial Commanding Officer","なんなんだ　あの兵器は……
あんなのもう１度喰らったら……クソッ！！
これ以上　教団の好きにさせてたまるか！","What the hell was that weapon!
If they fire another shot... we’re done for!
The Church won’t get away with this!","TRUE"
"Dn/22/00.dat","3","1","Imperial Soldier","た　戦うのがイヤだから
隠れているのでは　ありません","I-I’m not running away from the battle...","TRUE"
"Dn/22/00.dat","3","4","Imperial Soldier","そ　そう！
後ろの一般人を　護衛してるのです！","T-That’s right! I’m protecting the people in 
the rear!","TRUE"
"Dn/22/01.dat","0","25","","エラー","Error","TRUE"
"Dn/22/01.dat","1","25","","エラー","Error","TRUE"
"Dn/22/01.dat","2","25","","エラー","Error","TRUE"
"Dn/22/01.dat","3","25","","エラー","Error","TRUE"
"Dn/22/01.dat","4","83","","エラー","Error","TRUE"
"Dn/22/01.dat","5","83","","エラー","Error","TRUE"
"Dn/22/01.dat","6","87","","エラー","Error","TRUE"
"Dn/22/01.dat","7","87","","エラー","Error","TRUE"
"Dn/22/01.dat","8","5/0","","第２層へ行く","Go to the second floor.","TRUE"
"Dn/22/01.dat","8","5/1","","第３層へ行く","Go to the third floor.","TRUE"
"Dn/22/01.dat","8","80","","エラー","Error","TRUE"
"Dn/22/06.dat","2","0","","不思議な装置が　置かれている","There’s a strange contraption here.","TRUE"
"Dn/22/06.dat","2","3","","なにか　エネルギーを与えれば
動くかもしれない","It might move if you give 
it some kind of energy.","TRUE"
"Dn/22/06.dat","3","5/0","","第１層へ行く","Go to the first floor.","TRUE"
"Dn/22/06.dat","3","5/1","","第３層へ行く","Go to the third floor.","TRUE"
"Dn/22/06.dat","3","80","","エラー","Error","TRUE"
"Dn/22/07.dat","0","528","","エラー","Error","TRUE"
"Dn/22/07.dat","1","541","","エラー","Error","TRUE"
"Dn/22/07.dat","2","535","","エラー","Error","TRUE"
"Dn/22/07.dat","3","538","","エラー","Error","TRUE"
"Dn/22/07.dat","4","868","","エラー","Error","TRUE"
"Dn/22/07.dat","5","851","","エラー","Error","TRUE"
"Dn/22/07.dat","6","891","","エラー","Error","TRUE"
"Dn/22/07.dat","7","849","","エラー","Error","TRUE"
"Dn/22/07.dat","40","0","","不思議な装置が　置かれている","There’s a strange contraption here.","TRUE"
"Dn/22/07.dat","40","3","","なにか　エネルギーを与えれば
動くかもしれない","It might move if you give 
it some kind of energy.","TRUE"
"Dn/22/08.dat","26","0","","不思議な装置が　置かれている","There’s a strange contraption here.","TRUE"
"Dn/22/08.dat","26","3","","なにか　エネルギーを与えれば
動くかもしれない","It might move if you give 
it some kind of energy.","TRUE"
"Dn/22/09.dat","41","0","","不思議な装置が　置かれている","There’s a strange contraption here.","TRUE"
"Dn/22/09.dat","41","3","","なにか　エネルギーを与えれば
動くかもしれない","It might move if you give 
it some kind of energy.","TRUE"
"Dn/22/13.dat","2","4/0","","第１層へ行く","Go to the first floor.","TRUE"
"Dn/22/13.dat","2","4/1","","第２層へ行く","Go to the second floor.","TRUE"
"Dn/22/13.dat","2","90","","エラー","Error","TRUE"
"Dn/23/00.dat","0","26","Spada","バルカン！？　なんで　ここに…
どういうことだよ　一体？","Vulcan! Why are you here! What is going on!","TRUE"
"Dn/23/00.dat","0","30","Kongwei","おそらく　彼は鍛冶の神バルカンの思念体…
なにかの拍子に
この空間に紛れ込んでしまったんだろう","He is likely the embodiment of Vulcan’s 
thoughts... For some unknown reason, he must 
have slipped into this space.","TRUE"
"Dn/23/00.dat","0","34","Vulcan’s Illusion","私ニ…　マドロミノ　武器ヲ…","Give me... The Slumbering Weapon...","TRUE"
"Dn/23/00.dat","0","37","Kongwei","まどろみの武器…　もしかして　この間
バルカンさんに造ってもらった武器のことかな？","The Slumbering Weapon... Could he possibly be 
talking about the weapon Vulcan made me the 
other day?","TRUE"
"Dn/23/00.dat","0","41","Kongwei","でも彼…　あまり意識が
はっきりしていないようだから
武器の所有者が　直接話しかけるといいと思うよ","But he... He does not appear to be completely 
aware, so I think it would be best if the weapon’s 
owner speaks to him directly.","TRUE"
"Dn/23/00.dat","0","71","Ruca","僕の剣は　もう十分に力を発揮しているよ","My sword is already powerful enough.","TRUE"
"Dn/23/00.dat","0","78","Vulcan’s Illusion","{item:0x0261}{variable}ヲ１０個　私ノ元ニ……
サスレバ　マドロミノ武器ハ
眠リカラ　解キ放タレン……","Bring me ten of {item:0x0261}... If you do, the 
Slumbering Weapon will be released from its 
sleep...","FALSE"
"Dn/23/00.dat","0","83","Vulcan’s Illusion","ソノ剣{fixed}　{item:0x0044}{variable}ト
{item:0x0261}ヲ私ニ……","This sword... Bring me the {item:0x0044} and
{item:0x0261}...","FALSE"
"Dn/23/00.dat","0","86","","{item:0x0044}{variable}と
{item:0x0261}を１０個渡しますか？","Do you want to hand me ten of {item:0x0044} 
and {item:0x0261}?","FALSE"
"Dn/23/00.dat","0","90/0","","渡す","Hand over","TRUE"
"Dn/23/00.dat","0","90/1","","渡さない","Don’t hand over","TRUE"
"Dn/23/00.dat","0","92","Vulcan’s Illusion","シバシノ時ヲ　私ニ……","In a short while, bring me...","TRUE"
"Dn/23/00.dat","0","103","Vulcan’s Illusion","真ニ覚醒セシ剣{fixed}　{red}{variable}天剣ヴァルナ{white}
コノ者ヲ　オマエニ……","Truly awakened sword. {red}Celestial Sword{white} 
{red}Varuna{white}. I give this person to you...","FALSE"
"Dn/23/00.dat","0","106","","{item:0x0044}{variable}は真の力を解放され
{item:0x0045}へと進化した！","{item:0x0044} released its true power and 
transformed into {item:0x0045}!","FALSE"
"Dn/23/00.dat","0","120","Illia","あたしの銃なら　もう十分よ","My guns are already plenty powerful.","FALSE"
"Dn/23/00.dat","0","127","Vulcan’s Illusion","{item:0x0262}{variable}ヲ１０個　私ノ元ニ……
サスレバ　マドロミノ武器ハ
眠リカラ　解キ放タレン……","Bring me ten of {item:0x0262}... If you do, the 
Slumbering Weapon will be released from its 
sleep...","FALSE"
"Dn/23/00.dat","0","132","Vulcan’s Illusion","ソノ銃{fixed}　{item:0x0061}{variable}ト
{item:0x0262}ヲ私ニ……","This gun... Bring me the {item:0x0061} and 
{item:0x0262}...","FALSE"
"Dn/23/00.dat","0","135","","{item:0x0061}{variable}と
{item:0x0262}を１０個渡しますか？","Do you want to hand me ten of {item:0x0061} 
and {item:0x0262}?","FALSE"
"Dn/23/00.dat","0","139/0","","渡す","Hand over","FALSE"
"Dn/23/00.dat","0","139/1","","渡さない","Don’t hand over","FALSE"
"Dn/23/00.dat","0","141","Vulcan’s Illusion","イクバクカノ時ヲ　私ニ……","In a short while, bring me...","FALSE"
"Dn/23/00.dat","0","152","Vulcan’s Illusion","真ニ覚醒セシ銃{fixed}　{red}{variable}霊銃ルシファー{white}
コノ者ヲ　オマエニ……","Truly awakened gun. {red}Spirit Gun{white} 
{red}Lucifer{white}. I give this person to you...","FALSE"
"Dn/23/00.dat","0","155","","{item:0x0061}{variable}は真の力を解放され
{item:0x0062}へと進化した！","{item:0x0061} released its true power and 
transformed into {item:0x0062}!","FALSE"
"Dn/23/00.dat","0","169","Spada","オレの剣なら　バッチリだぜ","My sword’s spot on perfect.","FALSE"
"Dn/23/00.dat","0","176","Vulcan’s Illusion","{item:0x0263}{variable}ヲ１０個　私ノ元ニ……
サスレバ　マドロミノ武器ハ
眠リカラ　解キ放タレン……","Bring me ten of {item:0x0263}... If you do, the 
Slumbering Weapon will be released from its 
sleep...","FALSE"
"Dn/23/00.dat","0","181","Vulcan’s Illusion","ソノ剣{fixed}　{item:0x007B}{variable}ト
{item:0x0263}ヲ私ニ……","These swords... Bring me the {item:0x007B} and 
{item:0x0263}...","FALSE"
